"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000006143_Upk3bl",433.582708859845,-3.22493540869185,0.414696214523206,-7.77662128505247,7.44871688277405e-15,1.77073634159251e-12
"ENSMUSG00000031780_Ccl17",106.088428645315,-4.68623120597162,0.602801091624049,-7.77409210282966,7.59904360124462e-15,1.77073634159251e-12
"ENSMUSG00000061878_Sphk1",269.63942885364,-3.24432153169762,0.417341689799143,-7.77377772457634,7.61793666534925e-15,1.77073634159251e-12
"ENSMUSG00000020432_Tcn2",6326.44223432305,-1.22694808339342,0.158590005182581,-7.73660409419156,1.02107387856102e-14,2.343747454002e-12
"ENSMUSG00000020120_Plek",393.946870459992,-1.54292484458776,0.200336734146217,-7.70165716818387,1.34312840355823e-14,3.04492183636293e-12
"ENSMUSG00000030605_Mfge8",3379.84689564567,-1.33098479308065,0.173254322158537,-7.68226025474118,1.5630588100167e-14,3.50029864979716e-12
"ENSMUSG00000072941_Sod3",3629.32640727803,-1.82994071113293,0.238619702544861,-7.66885840363035,1.73533874011088e-14,3.83928015477783e-12
"ENSMUSG00000027419_Pcsk2",761.768649851039,3.00653123559949,0.3934056653588,7.64231809640418,2.13345296546953e-14,4.66388057201394e-12
"ENSMUSG00000032688_Malt1",1004.91395321641,-1.55537413360984,0.203678687623953,-7.6364108182074,2.23360845527308e-14,4.82538259578583e-12
"ENSMUSG00000105703_Gm43305",1503.55749931115,-2.12562352220389,0.280115799069695,-7.58837426972486,3.2394408622898e-14,6.91695959932879e-12
"ENSMUSG00000049866_Arl4c",609.62813847416,-1.81092648922795,0.239043592811262,-7.57571649560075,3.57150977170557e-14,7.53834872848613e-12
"ENSMUSG00000067786_Nnat",178.18387409206,2.67626747424894,0.356265382483171,7.51200539214712,5.82283899247167e-14,1.21505445930406e-11
"ENSMUSG00000029379_Cxcl3",29.3066330673665,-7.59143266923016,1.01234386864188,-7.49886763221527,6.43714902790189e-14,1.32815019774564e-11
"ENSMUSG00000005124_Ccn4",4203.09737811773,1.46032299643604,0.194861615825573,7.49415419886089,6.67272411019999e-14,1.35922651327404e-11
"ENSMUSG00000032561_Acpp",895.755703564328,-2.28029410560048,0.304326506452743,-7.49291979913216,6.73580638827739e-14,1.35922651327404e-11
"ENSMUSG00000072575_Eddm3b",301.348500259685,1.5238376832591,0.204682518274198,7.44488438049079,9.70293596059566e-14,1.93668492439585e-11
"ENSMUSG00000032181_Scg3",284.894674068658,2.73634777664219,0.368216990061439,7.4313457838695,1.07498283601181e-13,2.12257094813817e-11
"ENSMUSG00000034926_Dhcr24",1637.85712094515,-1.55516866642687,0.209422514201654,-7.42598603763011,1.11942807007989e-13,2.18681464371033e-11
"ENSMUSG00000029093_Sorcs2",423.100401289618,1.26105471796099,0.170800795116398,7.38318997345186,1.5454126858803e-13,2.98720138429683e-11
"ENSMUSG00000035186_Ubd",85.5286662712633,-2.93519353927924,0.397820308915313,-7.3781892816942,1.60456745050863e-13,3.06923667642604e-11
"ENSMUSG00000112907_Gm47015",35.0351094461264,-3.45028464425619,0.468038622920137,-7.37179470943988,1.68346119160649e-13,3.18694823314123e-11
"ENSMUSG00000027276_Jag1",1012.2009742828,-1.00761049660117,0.137326798939248,-7.33731874902961,2.17915206681776e-13,4.06085947680573e-11
"ENSMUSG00000041986_Elmod1",126.731092171845,-2.79447057845645,0.380889547260684,-7.33669537154269,2.18932139739567e-13,4.06085947680573e-11
"ENSMUSG00000018774_Cd68",623.433994930142,-1.72672311917682,0.235400166555849,-7.33526719390467,2.21279573734038e-13,4.06335681247814e-11
"ENSMUSG00000118012_Gm46620",1938.8180427787,-2.0742814315402,0.284701722949615,-7.28580568480542,3.19753571766505e-13,5.81349983994885e-11
"ENSMUSG00000023992_Trem2",222.015741458947,-2.1523481098351,0.295625778818805,-7.28065095823161,3.32213204872482e-13,5.98081478536607e-11
"ENSMUSG00000046203_Sprr2g",25.6070063265975,-6.53806989713966,0.898551246613582,-7.27623485224692,3.43265794367058e-13,6.11979590481776e-11
"ENSMUSG00000009185_Ccl8",177.177721415922,-2.08636632403212,0.287711542145937,-7.2515906330023,4.11905249024611e-13,7.27290008446051e-11
"ENSMUSG00000062296_Trank1",285.748883185332,-1.70143445770382,0.235175203090006,-7.2347527942929,4.66377860978174e-13,8.15628253442115e-11
"ENSMUSG00000105263_Gm42427",2153.05852030685,-2.50253413307405,0.346071278441183,-7.23126791782973,4.78505279953077e-13,8.28942684507392e-11
"ENSMUSG00000068744_Psrc1",74.4351923807204,-2.09747524874156,0.291942947112704,-7.18453817598761,6.74347380765306e-13,1.15729354700872e-10
"ENSMUSG00000047759_Hs3st3a1",205.36738601151,-2.1447180045219,0.298767242697836,-7.17855808138578,7.04504612310642e-13,1.19785353665373e-10
"ENSMUSG00000030789_Itgax",772.927917924658,-1.9428336697615,0.27084807498878,-7.1731492639997,7.3291866446705e-13,1.23473260877142e-10
"ENSMUSG00000069763_Tmem100",803.661727050662,-2.00143438511632,0.279452779943988,-7.16197700920162,7.952176118093e-13,1.32750736415038e-10
"ENSMUSG00000005958_Ephb3",379.240761370202,-1.99585125162494,0.278865738047827,-7.1570328631861,8.24419393964189e-13,1.36385705687968e-10
"ENSMUSG00000036523_Greb1",368.809127915551,2.14810066503334,0.300665812630831,7.14447926831926,9.03376902787602e-13,1.48113482731149e-10
"ENSMUSG00000079391_Gm2974",26.8371324982861,-6.10678502866949,0.857272350683566,-7.12350634404586,1.05215406323073e-12,1.70979690823945e-10
"ENSMUSG00000040724_Kcna2",171.259329690775,2.030634867927,0.285359076945482,7.11606895306489,1.11048755029547e-12,1.7887616566733e-10
"ENSMUSG00000040133_Gpr176",44.0543540387844,-2.74478270051332,0.386584534233513,-7.10008408886673,1.24681004167304e-12,1.99088459089061e-10
"ENSMUSG00000033213_AA467197",54.5831474535192,-3.6908713161225,0.521352763542453,-7.07941258629572,1.44766781181405e-12,2.29168310589149e-10
"ENSMUSG00000057766_Ankrd29",115.185866048937,-1.78129170714574,0.252003730067577,-7.06851325838735,1.56602391545953e-12,2.45785445808405e-10
"ENSMUSG00000029859_Epha1",795.385153614318,-1.54439480109797,0.219104505065423,-7.0486674869457,1.80639232351669e-12,2.8014327841073e-10
"ENSMUSG00000086938_4930481A15Rik",69.5918818522211,3.26005906869919,0.462552810229831,7.04797159718768,1.81544682954184e-12,2.8014327841073e-10
"ENSMUSG00000035493_Tgfbi",2968.58143972771,-2.10998002995923,0.299722187581103,-7.03978589969514,1.92535442842604e-12,2.94627361409896e-10
"ENSMUSG00000021747_4930452B06Rik",169.654643523172,1.71061703195639,0.243168237052377,7.03470590029376,1.99681730834382e-12,3.03037654819153e-10
"ENSMUSG00000021939_Ctsb",23401.2918530316,-1.14508182235451,0.162901468162994,-7.02929098962309,2.07585653524539e-12,3.12450438989436e-10
"ENSMUSG00000003617_Cp",4280.4289551914,-1.20888875100689,0.172226320790698,-7.01918699451301,2.23162949694574e-12,3.33165954897679e-10
"ENSMUSG00000046532_Ar",510.867336715813,1.14346651826823,0.164815663364554,6.93785102050041,3.98109211653829e-12,5.89554794645102e-10
"ENSMUSG00000044103_Il1f9",57.0046559648162,-7.55934358541142,1.09146659023082,-6.92585888846379,4.33338253754089e-12,6.36591228294906e-10
"ENSMUSG00000000385_Tmprss2",3269.57835670253,-1.21617785315833,0.175812508953324,-6.91747055086511,4.59778922600163e-12,6.70073044103714e-10
"ENSMUSG00000027656_Ccn5",152.409384360566,-2.70944852115125,0.392317844365518,-6.90625868811331,4.97602240166939e-12,7.13864838764492e-10
"ENSMUSG00000051669_AU021092",5572.31654258972,-1.31990301136311,0.191092530213429,-6.90714079660217,4.94519079406771e-12,7.13864838764492e-10
"ENSMUSG00000073411_H2-D1",13982.0657096296,-0.889210390710065,0.128962581611785,-6.89510383241899,5.38254739744216e-12,7.66199363249848e-10
"ENSMUSG00000022372_Sla",780.353842280414,-1.83408744546892,0.26625075496129,-6.88857181169524,5.63552842348479e-12,7.96040064926548e-10
"ENSMUSG00000056553_Ptprn2",83.1273054320724,3.12072142654484,0.453606869412692,6.87979313581692,5.99395367837179e-12,8.40205888518635e-10
"ENSMUSG00000020553_Pctp",498.934328827392,-1.02668669163439,0.149493013311431,-6.8677904665387,6.5203895723484e-12,9.07075103916921e-10
"ENSMUSG00000010529_Gm266",54.9241638755751,-4.22266717937413,0.61604825861147,-6.85444219725858,7.15913109658572e-12,9.80145872860628e-10
"ENSMUSG00000013846_St3gal1",1719.96410709567,-1.48409307937749,0.216544849303902,-6.85351364462469,7.20577753287506e-12,9.80145872860628e-10
"ENSMUSG00000027401_Tgm3",1362.76944176092,-9.19512837286059,1.34143346594264,-6.8547032754987,7.14606904698627e-12,9.80145872860628e-10
"ENSMUSG00000092572_Serpinb10",61.0858962426222,-4.05471998148604,0.593715459909618,-6.82939935925417,8.5270891832149e-12,1.15134513728952e-09
"ENSMUSG00000071489_Ptgdr",97.7672391093684,-5.01114513931023,0.736494997500188,-6.80404504622444,1.01721709069157e-11,1.36344214864009e-09
"ENSMUSG00000079388_2610042L04Rik",22.1912525743623,-6.59523578999368,0.97160556970977,-6.78797651598864,1.13717155213345e-11,1.51317979795844e-09
"ENSMUSG00000046275_Trarg1",307.038881869564,1.60346270428425,0.23628177068605,6.78623111562332,1.15100715589349e-11,1.52057153983253e-09
"ENSMUSG00000003882_Il7r",203.940667872504,-1.73197992061903,0.256357991060407,-6.75609881890093,1.4175675343741e-11,1.8531282518313e-09
"ENSMUSG00000021728_Emb",2556.60015877032,-0.714792788611262,0.105808193842497,-6.75555231266193,1.42292154608841e-11,1.8531282518313e-09
"ENSMUSG00000091002_Tcerg1l",29.2199221636778,3.32897044012608,0.493129381515742,6.75070390227765,1.47129589228551e-11,1.90263425845344e-09
"ENSMUSG00000001131_Timp1",134.284623030632,-2.45894548132233,0.364372911360365,-6.74843108435805,1.49452355723556e-11,1.91915636933683e-09
"ENSMUSG00000026832_Cytip",262.500299716154,-1.58800593556429,0.235398935093263,-6.74602004862569,1.51955631935872e-11,1.93775088141557e-09
"ENSMUSG00000028327_Stra6l",23.3523755680809,-3.85940530219568,0.574626792784633,-6.71636852067594,1.86309258722692e-11,2.35944615029296e-09
"ENSMUSG00000094634_Gm3468",49.2306899339107,-2.70811443909692,0.404573314197272,-6.69375449161837,2.17516232976754e-11,2.73578807270694e-09
"ENSMUSG00000023067_Cdkn1a",1696.66195492364,-1.1927471017548,0.178611473934986,-6.67788622688906,2.42413107345709e-11,3.02818495931242e-09
"ENSMUSG00000030862_Cpxm2",760.982380192475,-1.19153920243974,0.178886668126737,-6.66086083953201,2.72228315345884e-11,3.37765442884897e-09
"ENSMUSG00000031284_Pak3",302.184566114441,-2.1015295237485,0.316107502762865,-6.64814819446094,2.968033973532e-11,3.65785287623948e-09
"ENSMUSG00000029322_Plac8",288.501862013031,-1.33314899383236,0.200955765787879,-6.63404201718488,3.26616787574717e-11,3.99844271348969e-09
"ENSMUSG00000019899_Lama2",782.624471954242,0.968264852328454,0.1459831283797,6.63271751383495,3.2956216428094e-11,4.00778147198073e-09
"ENSMUSG00000049382_Krt8",8738.71882989673,-1.32185188371289,0.200044501139988,-6.60778914781507,3.90101751840981e-11,4.71278846648417e-09
"ENSMUSG00000037306_Man1c1",600.689639951813,0.784898690002846,0.119015240254579,6.59494270081638,4.25420134324123e-11,5.1058757690156e-09
"ENSMUSG00000043165_Lor",1321.23062427263,-9.16712257099592,1.39126548454103,-6.58905339984056,4.42639576301204e-11,5.27804580494741e-09
"ENSMUSG00000043557_Mdga1",206.329389655396,1.42770693713606,0.216737034706982,6.58727724620875,4.47965329432079e-11,5.30708860926533e-09
"ENSMUSG00000033061_Resp18",127.225902569441,3.15039483087701,0.479211439240217,6.57412276274522,4.89408410865578e-11,5.76090169790039e-09
"ENSMUSG00000025232_Hexa",4981.74037403409,-1.07275209086203,0.163582114689068,-6.55788129956071,5.45776233732024e-11,6.38349616561857e-09
"ENSMUSG00000024743_Syt7",190.576796132955,2.09477133015965,0.320259552193295,6.54085511521397,6.11680686448031e-11,7.10904585142101e-09
"ENSMUSG00000000247_Lhx2",39.2116081114443,-4.79097742025235,0.735399141954038,-6.51479876291695,7.2787172815189e-11,8.39039938003275e-09
"ENSMUSG00000047798_Cd300lf",34.660814343994,-3.47608228320739,0.533621010655319,-6.51414058629092,7.31070032568338e-11,8.39039938003275e-09
"ENSMUSG00000038147_Cd84",245.94046077838,-1.70115062010342,0.261544791214194,-6.50424201608453,7.80860975085856e-11,8.90618017733018e-09
"ENSMUSG00000024737_Slc15a3",173.575879986186,-1.62321090199913,0.249805818756329,-6.49789068197197,8.14539553604693e-11,9.23295668076727e-09
"ENSMUSG00000039269_2300002M23Rik",181.138886134328,-7.06583836982287,1.08854644082593,-6.49107663652978,8.52251096637588e-11,9.60115759972763e-09
"ENSMUSG00000031004_Mki67",236.436090455887,-1.68579716805408,0.25975959378188,-6.48983601918334,8.59298503009152e-11,9.61245652658928e-09
"ENSMUSG00000032511_Scn5a",111.55026402619,-2.84411374062037,0.43829349780199,-6.48906213503826,8.63723425849388e-11,9.61245652658928e-09
"ENSMUSG00000063193_Cd300lb",68.4490757808414,-1.73551166395474,0.267901508890423,-6.47817054537233,9.28413830401856e-11,1.02701585347405e-08
"ENSMUSG00000091568_Gm8206",28.1546888485389,-4.45605276030778,0.688222640398446,-6.47472561746581,9.4984385430719e-11,1.04443010159539e-08
"ENSMUSG00000040035_Disp2",47.5016804807944,2.30845483675225,0.357811112542205,6.45160185314243,1.10674028205466e-10,1.20970665472439e-08
"ENSMUSG00000030579_Tyrobp",506.551383663733,-1.58884417919741,0.246679862373452,-6.44091562201391,1.18754883218188e-10,1.29035261570153e-08
"ENSMUSG00000091275_Gm3248",29.5564733622431,-3.47487946268409,0.539609478439199,-6.43961902362251,1.19773759095112e-10,1.29376796368443e-08
"ENSMUSG00000115190_Gm49542",31.5529583733864,2.98795474642218,0.465900360823479,6.41329133366837,1.42410996354684e-10,1.52929422576671e-08
"ENSMUSG00000074199_Krtdap",1108.76815985647,-10.2684773638493,1.60403873829789,-6.40163926137192,1.5371751404256e-10,1.64111320369973e-08
"ENSMUSG00000043857_Mgat5b",20.9551667446097,3.99525339282734,0.624610491814214,6.39639174363357,1.59091531560535e-10,1.68866924511335e-08
"ENSMUSG00000040860_Crocc",284.90814259195,1.48369619594586,0.232061385555613,6.39355053574953,1.62077395815405e-10,1.7104754134243e-08
"ENSMUSG00000027513_Pck1",2029.30668092635,2.0369803384727,0.318920970181622,6.38710065792369,1.69060364269756e-10,1.77397455376316e-08
"ENSMUSG00000000982_Ccl3",50.2391005757003,-3.79750462166937,0.594642482612077,-6.38619798065576,1.70060805249055e-10,1.77433327658432e-08
"ENSMUSG00000003949_Hlf",255.714801162569,1.53357261163409,0.240569173364154,6.37476776508141,1.83240404729176e-10,1.90104155482591e-08
"ENSMUSG00000091472_Gm3739",27.5870084801166,-3.48475545467348,0.547163891420732,-6.36875990779504,1.90562635303287e-10,1.96589981577205e-08
"ENSMUSG00000000290_Itgb2",767.685087055141,-1.69187013293543,0.266110141178786,-6.3577815014526,2.04688338354992e-10,2.09982790905738e-08
"ENSMUSG00000005640_Insrr",100.424833821677,3.2120903760548,0.505413435128076,6.35537196442123,2.07922872011987e-10,2.12115983264228e-08
"ENSMUSG00000019122_Ccl9",734.09817837407,-1.89734841575272,0.298706790803713,-6.35187573288051,2.12705127124117e-10,2.15795814882882e-08
"ENSMUSG00000034685_Fam171a2",721.571933285311,-1.09316288417205,0.172322085898725,-6.34371896365341,2.2428381306607e-10,2.26292508754518e-08
"ENSMUSG00000057914_Cacnb2",75.1371155108171,-1.6259703734482,0.256444441244733,-6.34043914368369,2.29111161007025e-10,2.29899904348197e-08
"ENSMUSG00000029193_Cckar",46.7732817416675,4.04999276937759,0.639884833710508,6.32925263424801,2.4635148093412e-10,2.45856100238764e-08
"ENSMUSG00000001247_Lsr",1519.45473985483,-0.894358493270518,0.141537704308815,-6.31887098662527,2.63481120893165e-10,2.61529936376281e-08
"ENSMUSG00000019856_Fam184a",123.487615866225,2.10622060803446,0.333546966094329,6.31461479832141,2.70835217042668e-10,2.6738425218035e-08
"ENSMUSG00000018171_Vmp1",2608.31320676698,-0.795458113017933,0.126412711898507,-6.29254843972167,3.12295827017157e-10,3.03422659868575e-08
